"","X","PID","Date","Time","PosSrc","Latitude","Longitude"
"3257",3257,137125,"Friday, Month 1, day No.13","9:57:20 AM","GPS",-0.123525643334226,0.00573486194228678
"3258",3258,137125,"Friday, Month 1, day No.13","9:58:25 AM","GPS",-0.123565643334224,0.00601186194228376
"3259",3259,137125,"Friday, Month 1, day No.13","9:59:31 AM","GPS",-0.123522643334226,0.00604286194229076
"3260",3260,137125,"Friday, Month 1, day No.13","10:00:59 AM","GPS",-0.123484643334223,0.00586886194228953
"3261",3261,137125,"Friday, Month 1, day No.13","10:05:09 AM","GPS",-0.123579643334224,0.00606186194228542
"3262",3262,137125,"Friday, Month 1, day No.13","10:07:37 AM","GPS",-0.123571643334223,0.0059578619422922
"3263",3263,137125,"Friday, Month 1, day No.13","10:10:16 AM","GPS",-0.123394643334223,0.00613586194228333
"3264",3264,137125,"Friday, Month 1, day No.13","10:16:56 AM","GPS",-0.123525643334226,0.00590986194228549
"3265",3265,137125,"Friday, Month 1, day No.13","10:18:23 AM","GPS",-0.123513643334221,0.00604486194228571
"3266",3266,137125,"Friday, Month 1, day No.13","10:24:48 AM","GPS",-0.123498643334223,0.00596786194228116
"3267",3267,137125,"Friday, Month 1, day No.13","10:32:29 AM","GPS",-0.123501643334222,0.00595086194228145
"3268",3268,137125,"Friday, Month 1, day No.13","10:33:33 AM","GPS",-0.123490643334222,0.00586486194228542
"3269",3269,137125,"Friday, Month 1, day No.13","10:45:15 AM","GPS",-0.123512643334223,0.00584286194228412
"3270",3270,137125,"Friday, Month 1, day No.13","11:01:09 AM","GPS",-0.123510643334221,0.00592386194229277
"3271",3271,137125,"Friday, Month 1, day No.13","11:02:10 AM","GPS",-0.123583643334221,0.00589486194228073
"3272",3272,137125,"Friday, Month 1, day No.13","11:03:39 AM","GPS",-0.123521643334222,0.00593786194228585
"3273",3273,137125,"Friday, Month 1, day No.13","11:10:09 AM","GPS",-0.123520643334224,0.00590986194228549
"3274",3274,137125,"Friday, Month 1, day No.13","11:13:32 AM","GPS",-0.123482643334221,0.00579086194228751
"3275",3275,137125,"Friday, Month 1, day No.13","11:14:34 AM","GPS",-0.123503643334224,0.00579286194228246
"3276",3276,137125,"Friday, Month 1, day No.13","11:15:39 AM","GPS",-0.124096643334227,0.00571886194228455
"3277",3277,137125,"Friday, Month 1, day No.13","11:16:42 AM","GPS",-0.124167643334225,0.00566086194228888
"3278",3278,137125,"Friday, Month 1, day No.13","11:17:45 AM","GPS",-0.124165643334223,0.00512786194228454
"3279",3279,137125,"Friday, Month 1, day No.13","11:19:05 AM","GPS",-0.124199643334222,0.00587586194228606
"3280",3280,137125,"Friday, Month 1, day No.13","11:20:35 AM","GPS",-0.124216643334222,0.00578386194229097
"3281",3281,137125,"Friday, Month 1, day No.13","11:22:46 AM","GPS",-0.124186643334227,0.00496186194229153
"3282",3282,137125,"Friday, Month 1, day No.13","11:27:50 AM","GPS",-0.124210643334223,0.00536486194228303
"3283",3283,137125,"Friday, Month 1, day No.13","11:28:52 AM","GPS",-0.124187643334224,0.00531286194228642
"3284",3284,137125,"Friday, Month 1, day No.13","11:29:53 AM","GPS",-0.124105643334225,0.0053838619422919
"3285",3285,137125,"Friday, Month 1, day No.13","11:57:29 AM","GPS",-0.124133643334225,0.00582886194229104
"3286",3286,137125,"Friday, Month 1, day No.13","11:58:33 AM","GPS",-0.123517643334225,0.00558386194228433
"3287",3287,137125,"Friday, Month 1, day No.13","11:59:38 AM","GPS",-0.123514643334225,0.00604586194228318
"3288",3288,137125,"Friday, Month 1, day No.13","12:09:23 PM","GPS",-0.123479643334221,0.00579186194228498
"3289",3289,137125,"Friday, Month 1, day No.13","12:10:29 PM","GPS",-0.123484643334223,0.00585586194227972
"3290",3290,137125,"Friday, Month 1, day No.13","12:11:54 PM","GPS",-0.123532643334222,0.00565686194228476
"3291",3291,137125,"Friday, Month 1, day No.13","12:12:58 PM","GPS",-0.123557643334223,0.00580686194228974
"3292",3292,137125,"Friday, Month 1, day No.13","12:19:24 PM","GPS",-0.12347164333422,0.00579486194229162
"3293",3293,137125,"Friday, Month 1, day No.13","12:22:52 PM","GPS",-0.123388643334224,0.00613786194229249
"3294",3294,137125,"Friday, Month 1, day No.13","12:24:55 PM","GPS",-0.123578643334227,0.00606286194228289
"3295",3295,137125,"Friday, Month 1, day No.13","12:32:33 PM","GPS",-0.123383643334222,0.00613986194228744
"3296",3296,137125,"Friday, Month 1, day No.13","12:45:27 PM","GPS",-0.123383643334222,0.00613986194228744
"3297",3297,137125,"Friday, Month 1, day No.13","12:46:28 PM","GPS",-0.123787643334225,0.00656086194229033
"3298",3298,137125,"Friday, Month 1, day No.13","12:50:32 PM","GPS",-0.123388643334224,0.00613986194228744
"3299",3299,137125,"Friday, Month 1, day No.13","12:53:33 PM","GPS",-0.123548643334225,0.00581286194228881
"3300",3300,137125,"Friday, Month 1, day No.13","12:57:18 PM","GPS",-0.123486643334225,0.00594986194228397
"3301",3301,137125,"Friday, Month 1, day No.13","1:04:27 PM","GPS",-0.123382643334224,0.00613986194228744
"3302",3302,137125,"Friday, Month 1, day No.13","1:06:10 PM","GPS",-0.123578643334227,0.00606286194228289
"3303",3303,137125,"Friday, Month 1, day No.13","1:07:12 PM","GPS",-0.123873643334221,0.00642486194229264
"3304",3304,137125,"Friday, Month 1, day No.13","1:08:14 PM","GPS",-0.124032643334225,0.00617886194228845
"3305",3305,137125,"Friday, Month 1, day No.13","1:09:19 PM","GPS",-0.123999643334223,0.00617886194228845
"3306",3306,137125,"Friday, Month 1, day No.13","1:10:20 PM","GPS",-0.123979643334224,0.00619386194229321
"3307",3307,137125,"Friday, Month 1, day No.13","1:35:14 PM","GPS",-0.123450643334223,0.00570886194228137
"3308",3308,137125,"Friday, Month 1, day No.13","2:06:13 PM","GPS",-0.123976643334224,0.00555986194228808
"3309",3309,137125,"Friday, Month 1, day No.13","2:07:49 PM","GPS",-0.123750643334226,0.00537186194227957
"3310",3310,137125,"Friday, Month 1, day No.13","2:08:52 PM","GPS",-0.123486643334225,0.00563986194228505
"3311",3311,137125,"Friday, Month 1, day No.13","2:09:54 PM","GPS",-0.123560643334223,0.00595586194228304
"3312",3312,137125,"Friday, Month 1, day No.13","2:10:59 PM","GPS",-0.124151643334223,0.0054848619422927
"3313",3313,137125,"Friday, Month 1, day No.13","2:12:44 PM","GPS",-0.124151643334223,0.00555086194228238
"3314",3314,137125,"Friday, Month 1, day No.13","2:13:48 PM","GPS",-0.124097643334224,0.00579086194228751
"3315",3315,137125,"Friday, Month 1, day No.13","2:24:30 PM","GPS",-0.124092643334222,0.0056378619422901
"3316",3316,137125,"Friday, Month 1, day No.13","2:26:53 PM","GPS",-0.124187643334224,0.00589686194228989
"3317",3317,137125,"Friday, Month 1, day No.13","2:28:36 PM","GPS",-0.124071643334226,0.00572386194228613
"3318",3318,137125,"Friday, Month 1, day No.13","2:35:36 PM","GPS",-0.124068643334226,0.00556786194228209
"3319",3319,137125,"Friday, Month 1, day No.13","2:44:17 PM","GPS",-0.124149643334221,0.00547486194228952
"3320",3320,137125,"Friday, Month 1, day No.13","2:52:05 PM","GPS",-0.124142643334224,0.00564986194228823
"3321",3321,137125,"Friday, Month 1, day No.13","2:54:15 PM","GPS",-0.124167643334225,0.00570186194228484
"3322",3322,137125,"Friday, Month 1, day No.13","2:56:41 PM","GPS",-0.124181643334225,0.00570486194229147
"3323",3323,137125,"Friday, Month 1, day No.13","2:58:10 PM","GPS",-0.124157643334222,0.00541686194227964
"3324",3324,137125,"Friday, Month 1, day No.13","2:59:33 PM","GPS",-0.124132643334221,0.0054318619422844
"3325",3325,137125,"Friday, Month 1, day No.13","3:01:02 PM","GPS",-0.124129643334221,0.00565786194228224
"3326",3326,137125,"Friday, Month 1, day No.13","3:02:19 PM","GPS",-0.12425964333422,0.00528586194228353
"3327",3327,137125,"Friday, Month 1, day No.13","3:05:19 PM","GPS",-0.124089643334223,0.00570186194228484
"3328",3328,137125,"Friday, Month 1, day No.13","3:06:21 PM","GPS",-0.124122643334225,0.00579486194229162
"3329",3329,137125,"Friday, Month 1, day No.13","3:07:23 PM","GPS",-0.124109643334222,0.0058348619422901
"3330",3330,137125,"Friday, Month 1, day No.13","3:08:27 PM","GPS",-0.123444643334224,0.00596886194229285
"3331",3331,137125,"Friday, Month 1, day No.13","3:09:54 PM","GPS",-0.123509643334224,0.00585986194228383
"3332",3332,137125,"Friday, Month 1, day No.13","3:11:01 PM","GPS",-0.123501643334222,0.00567586194227943
"3333",3333,137125,"Friday, Month 1, day No.13","3:12:06 PM","GPS",-0.12428764333422,0.00590786194229054
"3334",3334,137125,"Friday, Month 1, day No.13","3:13:09 PM","GPS",-0.124055643334223,0.00605886194229299
"3335",3335,137125,"Friday, Month 1, day No.13","3:14:17 PM","GPS",-0.123600643334221,0.00589086194229083
"3336",3336,137125,"Friday, Month 1, day No.13","3:15:30 PM","GPS",-0.123849643334225,0.00583786194228253
"3337",3337,137125,"Friday, Month 1, day No.13","3:26:06 PM","GPS",-0.123739643334225,0.00563086194227935
"3338",3338,137125,"Friday, Month 1, day No.13","3:42:47 PM","GPS",-0.123678643334223,0.00555086194228238
"3339",3339,137125,"Friday, Month 1, day No.13","3:55:05 PM","GPS",-0.123920643334223,0.00586186194229299
"3340",3340,137125,"Friday, Month 1, day No.13","4:00:33 PM","GPS",-0.12412164333422,0.00580686194228974
"3341",3341,137125,"Friday, Month 1, day No.13","4:01:39 PM","GPS",-0.124127643334226,0.00578186194228181
"3342",3342,137125,"Friday, Month 1, day No.13","4:02:46 PM","GPS",-0.123490643334222,0.00578786194228087
"3343",3343,137125,"Friday, Month 1, day No.13","4:03:51 PM","GPS",-0.123506643334224,0.00570486194229147
"3344",3344,137125,"Friday, Month 1, day No.13","4:05:00 PM","GPS",-0.123399643334224,0.00611886194228362
"3345",3345,137125,"Friday, Month 1, day No.13","4:06:04 PM","GPS",-0.123470643334223,0.00581186194229133
"3346",3346,137125,"Friday, Month 1, day No.13","4:07:07 PM","GPS",-0.123514643334225,0.00570686194228642
"3347",3347,137125,"Friday, Month 1, day No.13","4:08:11 PM","GPS",-0.123739643334225,0.00511686194228389
"3348",3348,137125,"Friday, Month 1, day No.13","4:09:13 PM","GPS",-0.123711643334225,0.00502986194229038
"3349",3349,137125,"Friday, Month 1, day No.13","4:10:14 PM","GPS",-0.123630643334224,0.00513886194228519
"3350",3350,137125,"Friday, Month 1, day No.13","4:11:15 PM","GPS",-0.123622643334222,0.00516086194228649
"3351",3351,137125,"Friday, Month 1, day No.13","4:12:16 PM","GPS",-0.123462643334221,0.00583386194229263
"3352",3352,137125,"Friday, Month 1, day No.13","4:13:22 PM","GPS",-0.122631643334223,0.00609586194228484
"3353",3353,137125,"Friday, Month 1, day No.13","4:14:22 PM","GPS",-0.117496643334221,0.00568786194229176
"3354",3354,137125,"Friday, Month 1, day No.13","4:15:25 PM","GPS",-0.115257643334225,0.00554786194228996
"3355",3355,137125,"Friday, Month 1, day No.13","4:16:27 PM","GPS",-0.11225364333422,0.00514786194229089
"3356",3356,137125,"Friday, Month 1, day No.13","4:17:29 PM","GPS",-0.110131643334221,0.00409886194228193
"3357",3357,137125,"Friday, Month 1, day No.13","4:18:30 PM","GPS",-0.103670643334226,0.00320186194228711
"3358",3358,137125,"Friday, Month 1, day No.13","4:19:36 PM","GPS",-0.102690643334221,0.010741861942293
"3359",3359,137125,"Friday, Month 1, day No.13","4:20:42 PM","GPS",-0.0969816433342245,0.0100548619422796
"3360",3360,137125,"Friday, Month 1, day No.13","4:22:11 PM","GPS",-0.0908766433342265,0.0100458619422881
"3361",3361,137125,"Friday, Month 1, day No.13","4:23:11 PM","GPS",-0.0891516433342261,0.00964086194228742
"3362",3362,137125,"Friday, Month 1, day No.13","4:24:13 PM","GPS",-0.081037643334227,0.0151088619422808
"3363",3363,137125,"Friday, Month 1, day No.13","4:25:16 PM","GPS",-0.0708926433342256,0.00960386194228136
"3364",3364,137125,"Friday, Month 1, day No.13","4:26:21 PM","GPS",-0.0654066433342209,0.00474686194228013
"3365",3365,137125,"Friday, Month 1, day No.13","4:27:27 PM","GPS",-0.0545006433342223,0.00545786194228981
"3366",3366,137125,"Friday, Month 1, day No.13","4:29:47 PM","GPS",-0.0382726433342242,0.000322861942279928
"3367",3367,137125,"Friday, Month 1, day No.13","4:31:01 PM","GPS",-0.0205906433342236,-0.00925913805771472
"3368",3368,137125,"Friday, Month 1, day No.13","4:32:05 PM","GPS",-0.0130326433342205,-0.0230351380577076
"3369",3369,137125,"Friday, Month 1, day No.13","4:33:09 PM","GPS",-0.0038906433342234,-0.0254801380577163
"3370",3370,137125,"Friday, Month 1, day No.13","4:34:11 PM","GPS",-0.00302064333422436,-0.0235211380577169
"3371",3371,137125,"Friday, Month 1, day No.13","4:35:13 PM","GPS",-0.00733864333422218,-0.0202141380577103
"3372",3372,137125,"Friday, Month 1, day No.13","4:36:18 PM","GPS",-0.00773264333422219,-0.0218051380577151
"3373",3373,137125,"Friday, Month 1, day No.13","4:37:24 PM","GPS",-0.00773264333422219,-0.022511138057709
"3374",3374,137125,"Friday, Month 1, day No.13","4:38:25 PM","GPS",-0.00809664333422688,-0.0224241380577155
"3375",3375,137125,"Friday, Month 1, day No.13","4:39:30 PM","GPS",-0.00828064333422418,-0.0222201380577189
"3376",3376,137125,"Friday, Month 1, day No.13","4:40:33 PM","GPS",-0.00770664333422388,-0.0208771380577133
"3377",3377,137125,"Friday, Month 1, day No.13","4:41:52 PM","GPS",-0.00740264333422402,-0.0204321380577142
"3378",3378,137125,"Friday, Month 1, day No.13","4:42:57 PM","GPS",-0.00308864333422321,-0.0228051380577199
"3379",3379,137125,"Friday, Month 1, day No.13","4:43:58 PM","GPS",-0.001498643334223,-0.0253631380577133
"3380",3380,137125,"Friday, Month 1, day No.13","4:45:09 PM","GPS",0.00405735666577556,-0.0452961380577079
"3381",3381,137125,"Friday, Month 1, day No.13","4:46:11 PM","GPS",0.0186713566657772,-0.0339701380577111
"3382",3382,137125,"Friday, Month 1, day No.13","4:47:14 PM","GPS",0.0279643566657768,-0.0333391380577126
"3383",3383,137125,"Friday, Month 1, day No.13","4:48:19 PM","GPS",0.0329133566657731,-0.0309421380577106
"3384",3384,137125,"Friday, Month 1, day No.13","4:49:21 PM","GPS",0.0396373566657786,-0.0286151380577166
"3385",3385,137125,"Friday, Month 1, day No.13","4:50:28 PM","GPS",0.0469193566657751,-0.03029113805772
"3386",3386,137125,"Friday, Month 1, day No.13","4:51:34 PM","GPS",0.0509653566657775,-0.0293521380577175
"3387",3387,137125,"Friday, Month 1, day No.13","4:52:35 PM","GPS",0.045025356665775,-0.0277291380577083
"3388",3388,137125,"Friday, Month 1, day No.13","4:53:39 PM","GPS",0.0436543566657761,-0.0235421380577066
"3389",3389,137125,"Friday, Month 1, day No.13","4:54:43 PM","GPS",0.0445263566657772,-0.0171481380577205
"3390",3390,137125,"Friday, Month 1, day No.13","4:55:49 PM","GPS",0.0445383566657753,-0.0176631380577135
"3391",3391,137125,"Friday, Month 1, day No.13","4:56:49 PM","GPS",0.0436243566657737,-0.0186021380577159
"3392",3392,137125,"Friday, Month 1, day No.13","4:57:55 PM","GPS",0.0439923566657754,-0.0260871380577186
"3393",3393,137125,"Friday, Month 1, day No.13","4:58:59 PM","GPS",0.0474053566657773,-0.028374138057714
"3394",3394,137125,"Friday, Month 1, day No.13","5:00:02 PM","GPS",0.0500283566657771,-0.0300431380577066
"3395",3395,137125,"Friday, Month 1, day No.13","5:01:05 PM","GPS",0.0561523566657769,-0.0338141380577071
"3396",3396,137125,"Friday, Month 1, day No.13","5:02:07 PM","GPS",0.06442235666578,-0.0336301380577169
"3397",3397,137125,"Friday, Month 1, day No.13","5:03:09 PM","GPS",0.0738553566657743,-0.0288431380577094
"3398",3398,137125,"Friday, Month 1, day No.13","5:04:11 PM","GPS",0.0824893566657749,-0.0266101380577197
"3399",3399,137125,"Friday, Month 1, day No.13","5:05:12 PM","GPS",0.089341356665777,-0.0319111380577084
"3400",3400,137125,"Friday, Month 1, day No.13","5:06:14 PM","GPS",0.0912543566657789,-0.0347281380577158
"3401",3401,137125,"Friday, Month 1, day No.13","5:07:17 PM","GPS",0.0924033566657769,-0.0369811380577119
"3402",3402,137125,"Friday, Month 1, day No.13","5:08:18 PM","GPS",0.0947433566657736,-0.0391231380577182
"3403",3403,137125,"Friday, Month 1, day No.13","5:09:21 PM","GPS",0.0963563566657797,-0.0385211380577175
"3404",3404,137125,"Friday, Month 1, day No.13","5:10:22 PM","GPS",0.0971733566657775,-0.0393451380577119
"3405",3405,137125,"Friday, Month 1, day No.13","5:11:23 PM","GPS",0.0971573566657753,-0.0391351380577163
"3406",3406,137125,"Friday, Month 1, day No.13","5:12:23 PM","GPS",0.0973463566657742,-0.039035138057713
"3407",3407,137125,"Friday, Month 1, day No.13","5:13:24 PM","GPS",0.0971423566657776,-0.039074138057714
"3408",3408,137125,"Friday, Month 1, day No.13","5:14:28 PM","GPS",0.0970313566657737,-0.0392501380577102
"3409",3409,137125,"Friday, Month 1, day No.13","5:15:34 PM","GPS",0.0971483566657767,-0.0391961380577186
"3410",3410,137125,"Friday, Month 1, day No.13","5:16:38 PM","GPS",0.0971003566657771,-0.0391751380577148
"3411",3411,137125,"Friday, Month 1, day No.13","5:17:39 PM","GPS",0.097088356665779,-0.0391201380577115
"3412",3412,137125,"Friday, Month 1, day No.13","5:18:44 PM","GPS",0.0971973566657738,-0.0390911380577137
"3413",3413,137125,"Friday, Month 1, day No.13","5:19:48 PM","GPS",0.0972013566657779,-0.0393951380577136
"3414",3414,137125,"Friday, Month 1, day No.13","5:20:49 PM","GPS",0.0973743566657745,-0.0391751380577148
"3415",3415,137125,"Friday, Month 1, day No.13","5:21:54 PM","GPS",0.0973233566657754,-0.0393001380577118
"3416",3416,137125,"Friday, Month 1, day No.13","5:22:56 PM","GPS",0.0964243566657785,-0.0393711380577173
"3417",3417,137125,"Friday, Month 1, day No.13","5:23:58 PM","GPS",0.0954413566657735,-0.0395801380577154
"3418",3418,137125,"Friday, Month 1, day No.13","5:24:58 PM","GPS",0.0869533566657736,-0.0290241380577072
"3419",3419,137125,"Friday, Month 1, day No.13","5:26:01 PM","GPS",0.0851073566657732,-0.028485138057718
"3420",3420,137125,"Friday, Month 1, day No.13","5:27:02 PM","GPS",0.0847763566657775,-0.0287051380577168
"3421",3421,137125,"Friday, Month 1, day No.13","5:28:05 PM","GPS",0.0846903566657744,-0.028731138057708
"3422",3422,137125,"Friday, Month 1, day No.13","5:29:10 PM","GPS",0.0846513566657734,-0.0287401380577137
"3423",3423,137125,"Friday, Month 1, day No.13","5:30:15 PM","GPS",0.0846713566657797,-0.028729138057713
"3424",3424,137125,"Friday, Month 1, day No.13","5:31:19 PM","GPS",0.0847043566657746,-0.0287331380577172
"3425",3425,137125,"Friday, Month 1, day No.13","5:32:24 PM","GPS",0.0846923566657765,-0.028721138057719
"3426",3426,137125,"Friday, Month 1, day No.13","5:33:25 PM","GPS",0.0847033566657771,-0.0287161380577174
"3427",3427,137125,"Friday, Month 1, day No.13","5:34:26 PM","GPS",0.0846673566657756,-0.028731138057708
"3428",3428,137125,"Friday, Month 1, day No.13","5:35:30 PM","GPS",0.0846823566657733,-0.0287281380577156
"3429",3429,137125,"Friday, Month 1, day No.13","5:36:33 PM","GPS",0.0846903566657744,-0.0287351380577121
"3430",3430,137125,"Friday, Month 1, day No.13","5:37:36 PM","GPS",0.0846573566657796,-0.0287331380577172
"3431",3431,137125,"Friday, Month 1, day No.13","5:38:36 PM","GPS",0.084652356665778,-0.0287361380577096
